âge,profession,état_civil,éducation,défaut,solde,prêt_logement,prêt_personnel,contact,jour,mois,durée,campagne,jours_précédents,précédent,résultat_précédent,souscription
54,technicien,marié,primaire,non,3067,oui,non,téléphone fixe,29,juil,222,3,-1,0,inconnu,non
48,cadre,célibataire,supérieur,non,906,oui,non,téléphone fixe,29,juil,289,9,-1,0,inconnu,non
47,services,célibataire,secondaire,non,591,non,non,mobile,29,juil,397,1,-1,0,inconnu,non
60,cadre,marié,supérieur,non,6657,oui,non,mobile,29,juil,333,19,-1,0,inconnu,non
51,ouvrier,marié,secondaire,non,1151,oui,oui,mobile,29,juil,125,2,-1,0,inconnu,non
31,entrepreneur,célibataire,supérieur,non,566,oui,non,mobile,29,juil,333,8,-1,0,inconnu,non
53,indépendant,marié,secondaire,non,534,oui,non,mobile,29,juil,115,4,-1,0,inconnu,non
60,indépendant,célibataire,supérieur,non,179,non,oui,mobile,29,juil,79,4,-1,0,inconnu,non
52,services,divorcé,primaire,oui,-1,non,oui,mobile,29,juil,112,6,-1,0,inconnu,non
58,retraité,divorcé,supérieur,non,1321,non,non,téléphone fixe,29,juil,157,6,-1,0,inconnu,non
52,services,marié,secondaire,non,-232,non,oui,mobile,29,juil,101,4,-1,0,inconnu,non
35,technicien,marié,secondaire,non,3297,oui,non,mobile,29,juil,193,15,-1,0,inconnu,non
48,cadre,marié,supérieur,non,14530,oui,oui,téléphone fixe,29,juil,863,10,-1,0,inconnu,non
39,cadre,marié,supérieur,non,-409,oui,non,mobile,29,juil,590,23,-1,0,inconnu,non
49,services,divorcé,secondaire,non,933,non,oui,mobile,29,juil,92,33,-1,0,inconnu,non
43,chômeur,marié,secondaire,non,1630,non,non,mobile,29,juil,153,3,-1,0,inconnu,non
56,inconnu,marié,inconnu,non,1032,non,non,téléphone fixe,29,juil,225,4,-1,0,inconnu,non
28,services,marié,secondaire,non,376,non,oui,téléphone fixe,29,juil,49,4,-1,0,inconnu,non
32,technicien,marié,secondaire,non,1,non,oui,mobile,29,juil,123,6,-1,0,inconnu,non
56,services,divorcé,secondaire,non,1007,non,non,mobile,29,juil,88,6,-1,0,inconnu,non
58,chômeur,marié,secondaire,non,610,oui,non,téléphone fixe,29,juil,246,2,-1,0,inconnu,non
52,cadre,marié,supérieur,non,1453,non,non,téléphone fixe,29,juil,254,21,-1,0,inconnu,non
58,services,marié,secondaire,non,10,oui,oui,mobile,30,juil,95,5,-1,0,inconnu,non
56,ouvrier,marié,secondaire,non,1316,non,non,mobile,30,juil,76,5,-1,0,inconnu,non
50,ouvrier,marié,secondaire,non,3436,oui,oui,mobile,30,juil,182,4,-1,0,inconnu,non
44,cadre,marié,supérieur,non,4968,oui,non,mobile,30,juil,76,14,-1,0,inconnu,non
30,services,marié,primaire,non,1015,oui,non,mobile,30,juil,11,8,-1,0,inconnu,non
25,technicien,célibataire,secondaire,non,35,oui,non,mobile,30,juil,96,29,-1,0,inconnu,non
31,ouvrier,célibataire,inconnu,non,-340,oui,non,mobile,30,juil,520,6,-1,0,inconnu,non
27,technicien,marié,secondaire,non,0,oui,non,mobile,30,juil,138,8,-1,0,inconnu,non
52,administratif,marié,secondaire,non,1746,non,non,mobile,30,juil,142,9,-1,0,inconnu,non
52,ouvrier,célibataire,primaire,non,1400,non,non,mobile,30,juil,103,4,-1,0,inconnu,non
37,technicien,célibataire,secondaire,non,103,oui,non,mobile,30,juil,124,3,-1,0,inconnu,non
25,services,célibataire,secondaire,non,5,non,oui,mobile,30,juil,84,6,-1,0,inconnu,non
33,services,marié,secondaire,non,-333,oui,non,mobile,30,juil,329,5,-1,0,inconnu,non
57,retraité,marié,primaire,non,2927,non,oui,téléphone fixe,30,juil,78,5,-1,0,inconnu,non
41,ouvrier,marié,primaire,non,33,oui,oui,mobile,30,juil,125,5,-1,0,inconnu,non
51,retraité,marié,secondaire,non,1017,non,non,mobile,30,juil,353,6,-1,0,inconnu,non
58,retraité,marié,primaire,non,10628,non,non,mobile,30,juil,189,4,-1,0,inconnu,non
39,administratif,marié,secondaire,non,406,non,non,mobile,30,juil,253,5,-1,0,inconnu,non
26,technicien,célibataire,secondaire,non,0,non,oui,mobile,30,juil,65,26,-1,0,inconnu,non
50,administratif,marié,secondaire,non,2678,non,non,téléphone fixe,30,juil,1011,6,-1,0,inconnu,oui
51,technicien,divorcé,inconnu,non,3560,oui,non,mobile,30,juil,334,6,-1,0,inconnu,non
38,cadre,célibataire,supérieur,non,5073,oui,non,mobile,30,juil,68,4,-1,0,inconnu,non
46,femme de ménage,marié,secondaire,non,271,oui,non,mobile,30,juil,1013,29,-1,0,inconnu,oui
56,entrepreneur,divorcé,supérieur,non,2975,non,oui,mobile,30,juil,28,13,-1,0,inconnu,non
27,technicien,célibataire,secondaire,non,151,non,non,mobile,30,juil,139,3,-1,0,inconnu,non
33,chômeur,marié,secondaire,non,66,non,oui,mobile,30,juil,189,8,-1,0,inconnu,non
42,cadre,marié,secondaire,non,0,non,non,mobile,30,juil,458,3,-1,0,inconnu,non
47,cadre,célibataire,supérieur,non,255,non,oui,mobile,30,juil,802,4,-1,0,inconnu,oui
27,ouvrier,célibataire,primaire,non,-71,non,oui,mobile,30,juil,70,3,-1,0,inconnu,non
28,ouvrier,célibataire,primaire,non,1199,oui,non,mobile,30,juil,1011,20,-1,0,inconnu,non
49,administratif,divorcé,secondaire,non,-73,oui,non,mobile,30,juil,31,22,-1,0,inconnu,non
42,administratif,marié,secondaire,non,947,non,non,mobile,30,juil,158,2,-1,0,inconnu,non
41,cadre,marié,supérieur,non,15,oui,non,mobile,30,juil,59,2,-1,0,inconnu,non
55,services,marié,inconnu,non,715,oui,non,téléphone fixe,30,juil,90,2,-1,0,inconnu,non
49,cadre,marié,supérieur,non,5969,non,non,mobile,30,juil,258,2,-1,0,inconnu,non
26,administratif,célibataire,secondaire,oui,-42,non,oui,mobile,30,juil,305,3,-1,0,inconnu,non
43,ouvrier,marié,secondaire,non,511,oui,non,mobile,30,juil,67,7,-1,0,inconnu,non
59,retraité,célibataire,secondaire,non,2303,non,oui,téléphone fixe,30,juil,128,2,-1,0,inconnu,non
34,cadre,marié,supérieur,non,13,oui,non,mobile,30,juil,99,3,-1,0,inconnu,non
60,retraité,divorcé,secondaire,non,1382,non,non,mobile,30,juil,112,10,-1,0,inconnu,non
56,retraité,divorcé,primaire,non,1177,non,non,mobile,30,juil,39,2,-1,0,inconnu,non
45,ouvrier,marié,inconnu,non,13265,non,non,mobile,30,juil,113,2,-1,0,inconnu,non
39,administratif,divorcé,secondaire,non,83,oui,non,mobile,30,juil,69,6,-1,0,inconnu,non
58,cadre,marié,supérieur,non,0,non,non,mobile,30,juil,120,2,-1,0,inconnu,non
58,retraité,marié,secondaire,non,901,oui,oui,mobile,30,juil,235,2,-1,0,inconnu,non
41,cadre,marié,supérieur,non,2646,non,non,mobile,30,juil,81,2,-1,0,inconnu,non
44,ouvrier,marié,secondaire,non,0,non,non,mobile,30,juil,684,2,-1,0,inconnu,oui
33,ouvrier,marié,secondaire,non,5441,oui,non,mobile,30,juil,312,6,-1,0,inconnu,non
46,indépendant,divorcé,supérieur,non,21,non,non,mobile,30,juil,566,2,-1,0,inconnu,oui
55,ouvrier,marié,inconnu,non,1665,non,non,téléphone fixe,30,juil,89,2,-1,0,inconnu,non
40,ouvrier,marié,primaire,non,1073,non,non,mobile,30,juil,42,2,-1,0,inconnu,non
33,entrepreneur,marié,supérieur,non,775,oui,oui,mobile,30,juil,60,3,-1,0,inconnu,non
36,services,marié,secondaire,non,0,non,non,mobile,30,juil,843,2,-1,0,inconnu,oui
47,administratif,célibataire,secondaire,non,-874,oui,non,mobile,30,juil,528,2,-1,0,inconnu,non
42,technicien,célibataire,secondaire,non,746,non,non,mobile,30,juil,86,2,-1,0,inconnu,non
45,administratif,marié,secondaire,non,3307,non,non,mobile,30,juil,129,2,-1,0,inconnu,non
44,cadre,marié,secondaire,non,4425,non,non,mobile,30,juil,477,2,-1,0,inconnu,non
45,administratif,divorcé,secondaire,non,1201,non,non,mobile,30,juil,652,2,-1,0,inconnu,non
51,femme de ménage,marié,supérieur,non,390,oui,non,mobile,30,juil,102,3,-1,0,inconnu,non
36,technicien,marié,secondaire,non,318,non,non,mobile,30,juil,295,2,-1,0,inconnu,non
36,chômeur,célibataire,inconnu,non,4481,non,non,téléphone fixe,30,juil,99,2,-1,0,inconnu,non
39,ouvrier,marié,inconnu,non,1181,oui,non,mobile,30,juil,650,2,-1,0,inconnu,oui
51,services,divorcé,secondaire,non,0,non,non,téléphone fixe,30,juil,273,4,-1,0,inconnu,non
52,ouvrier,marié,secondaire,non,698,non,non,téléphone fixe,30,juil,38,2,-1,0,inconnu,non
35,indépendant,divorcé,secondaire,non,3443,non,non,mobile,30,juil,409,4,-1,0,inconnu,non
48,technicien,marié,secondaire,non,862,non,non,mobile,30,juil,160,2,-1,0,inconnu,non
43,ouvrier,marié,primaire,non,548,non,non,mobile,30,juil,100,9,-1,0,inconnu,non
39,technicien,marié,secondaire,non,-1451,oui,oui,mobile,30,juil,65,5,-1,0,inconnu,non
54,ouvrier,marié,secondaire,non,898,non,non,téléphone fixe,30,juil,641,2,-1,0,inconnu,non
38,chômeur,célibataire,secondaire,non,7159,non,non,téléphone fixe,30,juil,285,2,-1,0,inconnu,non
47,ouvrier,marié,primaire,non,320,non,non,téléphone fixe,30,juil,203,2,-1,0,inconnu,non
48,inconnu,marié,inconnu,non,286,non,non,mobile,30,juil,166,2,-1,0,inconnu,non
52,administratif,marié,secondaire,non,686,non,non,mobile,30,juil,544,2,-1,0,inconnu,non
42,services,célibataire,inconnu,non,974,non,non,mobile,30,juil,73,2,-1,0,inconnu,non
54,entrepreneur,marié,supérieur,non,0,non,non,mobile,30,juil,250,5,-1,0,inconnu,non
58,cadre,divorcé,secondaire,non,3161,non,non,téléphone fixe,30,juil,542,2,-1,0,inconnu,oui
47,indépendant,marié,supérieur,non,192,non,non,téléphone fixe,30,juil,120,6,-1,0,inconnu,non
53,cadre,divorcé,supérieur,non,93,non,non,mobile,30,juil,219,2,-1,0,inconnu,non
49,technicien,marié,secondaire,non,1091,non,non,téléphone fixe,30,juil,47,2,-1,0,inconnu,non
29,technicien,marié,secondaire,non,3615,oui,non,mobile,30,juil,93,3,-1,0,inconnu,non
43,technicien,célibataire,secondaire,non,54,oui,non,mobile,30,juil,62,2,-1,0,inconnu,non
52,femme de ménage,marié,supérieur,non,43,non,non,mobile,30,juil,32,2,-1,0,inconnu,non
42,ouvrier,marié,secondaire,non,-269,oui,non,téléphone fixe,30,juil,100,6,-1,0,inconnu,non
57,retraité,marié,supérieur,non,11254,non,non,mobile,30,juil,229,2,-1,0,inconnu,non
45,ouvrier,marié,secondaire,non,0,non,non,mobile,30,juil,25,2,-1,0,inconnu,non
37,administratif,divorcé,supérieur,non,43,oui,non,mobile,30,juil,65,2,-1,0,inconnu,non
37,femme de ménage,marié,inconnu,non,0,non,non,téléphone fixe,30,juil,195,4,-1,0,inconnu,non
50,technicien,divorcé,secondaire,non,1303,non,non,téléphone fixe,30,juil,274,2,-1,0,inconnu,non
44,technicien,célibataire,secondaire,non,3438,oui,non,téléphone fixe,30,juil,68,2,-1,0,inconnu,non
53,ouvrier,divorcé,primaire,non,235,non,non,mobile,30,juil,241,2,-1,0,inconnu,non
48,chômeur,célibataire,primaire,non,63,non,non,mobile,30,juil,29,4,-1,0,inconnu,non
55,cadre,marié,primaire,non,3293,non,non,téléphone fixe,30,juil,64,2,-1,0,inconnu,non
56,ouvrier,marié,inconnu,non,260,oui,non,téléphone fixe,30,juil,250,2,-1,0,inconnu,non
50,administratif,célibataire,primaire,non,1367,non,non,téléphone fixe,30,juil,270,2,-1,0,inconnu,non
41,cadre,marié,supérieur,non,1715,non,oui,mobile,30,juil,695,2,-1,0,inconnu,non
56,femme de ménage,célibataire,secondaire,non,68,non,oui,mobile,30,juil,85,3,-1,0,inconnu,non
53,entrepreneur,célibataire,inconnu,non,717,non,non,mobile,30,juil,594,2,-1,0,inconnu,non
48,chômeur,marié,primaire,non,608,non,non,mobile,30,juil,362,2,-1,0,inconnu,non
38,technicien,célibataire,supérieur,non,2350,non,non,mobile,30,juil,101,2,-1,0,inconnu,non
41,cadre,marié,supérieur,non,636,oui,non,téléphone fixe,30,juil,80,2,-1,0,inconnu,non
43,services,marié,secondaire,non,-1,non,non,mobile,30,juil,605,2,-1,0,inconnu,non
60,ouvrier,marié,secondaire,non,241,oui,non,téléphone fixe,30,juil,42,3,-1,0,inconnu,non
26,ouvrier,marié,secondaire,non,0,oui,oui,téléphone fixe,30,juil,51,20,-1,0,inconnu,non
31,indépendant,marié,supérieur,non,0,oui,non,mobile,30,juil,1037,24,-1,0,inconnu,non
32,administratif,marié,secondaire,non,0,oui,non,mobile,30,juil,71,5,-1,0,inconnu,non
42,technicien,marié,secondaire,non,0,non,non,mobile,30,juil,351,2,-1,0,inconnu,non
45,technicien,divorcé,secondaire,non,245,oui,non,mobile,30,juil,76,3,-1,0,inconnu,non
50,ouvrier,marié,secondaire,non,917,oui,non,mobile,30,juil,58,2,-1,0,inconnu,non
45,chômeur,marié,supérieur,non,579,oui,non,mobile,30,juil,141,2,-1,0,inconnu,non
55,services,divorcé,secondaire,non,1817,non,non,mobile,30,juil,404,4,-1,0,inconnu,non
54,retraité,célibataire,secondaire,non,10621,non,non,mobile,30,juil,187,2,-1,0,inconnu,non
37,administratif,divorcé,secondaire,non,241,oui,oui,mobile,30,juil,55,25,-1,0,inconnu,non
30,femme de ménage,marié,primaire,non,462,non,oui,mobile,30,juil,274,3,-1,0,inconnu,non
51,ouvrier,marié,secondaire,non,0,non,non,téléphone fixe,30,juil,145,4,-1,0,inconnu,non
49,technicien,marié,primaire,non,1415,oui,non,mobile,30,juil,269,2,-1,0,inconnu,non
45,entrepreneur,marié,secondaire,non,-479,oui,non,mobile,30,juil,167,2,-1,0,inconnu,non
51,retraité,divorcé,primaire,non,1193,oui,non,mobile,30,juil,85,2,-1,0,inconnu,non
43,ouvrier,célibataire,secondaire,non,99,non,non,mobile,30,juil,226,2,-1,0,inconnu,non
44,cadre,marié,secondaire,non,488,non,oui,mobile,30,juil,292,11,-1,0,inconnu,non
47,ouvrier,divorcé,secondaire,oui,-535,oui,non,mobile,30,juil,71,2,-1,0,inconnu,non
53,technicien,marié,secondaire,non,-440,non,non,mobile,30,juil,14,33,-1,0,inconnu,non
27,indépendant,célibataire,secondaire,non,152,non,non,mobile,30,juil,80,3,-1,0,inconnu,non
51,technicien,divorcé,secondaire,non,43,non,non,mobile,30,juil,220,2,-1,0,inconnu,non
55,services,marié,secondaire,non,96,non,non,téléphone fixe,30,juil,340,2,-1,0,inconnu,non
45,ouvrier,célibataire,inconnu,non,713,non,non,mobile,30,juil,148,2,-1,0,inconnu,non
51,ouvrier,divorcé,primaire,non,837,non,non,téléphone fixe,30,juil,41,2,-1,0,inconnu,non
36,cadre,marié,supérieur,non,6641,non,non,mobile,30,juil,105,4,-1,0,inconnu,non
39,ouvrier,marié,primaire,non,1014,non,non,mobile,30,juil,261,4,-1,0,inconnu,non
54,cadre,célibataire,secondaire,non,602,non,non,mobile,30,juil,101,2,-1,0,inconnu,non
45,ouvrier,marié,secondaire,non,3,non,oui,téléphone fixe,30,juil,154,2,-1,0,inconnu,non
44,ouvrier,marié,primaire,non,0,oui,non,mobile,30,juil,83,2,-1,0,inconnu,non
46,technicien,marié,secondaire,non,0,non,non,mobile,30,juil,77,2,-1,0,inconnu,non
38,services,marié,secondaire,non,105,non,non,mobile,30,juil,244,2,-1,0,inconnu,non
30,services,divorcé,secondaire,non,0,oui,oui,mobile,30,juil,102,3,-1,0,inconnu,non
46,cadre,marié,secondaire,oui,-333,non,oui,mobile,30,juil,597,2,-1,0,inconnu,non
52,cadre,marié,supérieur,non,0,oui,non,mobile,30,juil,161,6,-1,0,inconnu,non
41,cadre,célibataire,supérieur,non,1373,non,non,mobile,30,juil,81,2,-1,0,inconnu,non
45,technicien,marié,primaire,non,6535,non,non,mobile,30,juil,639,2,-1,0,inconnu,non
44,services,marié,secondaire,non,2439,oui,non,mobile,30,juil,133,2,-1,0,inconnu,non
36,entrepreneur,célibataire,secondaire,non,296,non,non,mobile,30,juil,122,2,-1,0,inconnu,non
35,services,marié,secondaire,non,5,non,non,mobile,30,juil,153,2,-1,0,inconnu,non
38,ouvrier,marié,secondaire,non,1149,non,non,mobile,30,juil,41,2,-1,0,inconnu,non
56,retraité,marié,secondaire,non,485,non,non,mobile,30,juil,70,2,-1,0,inconnu,non
32,chômeur,marié,supérieur,non,7,oui,non,mobile,30,juil,29,3,-1,0,inconnu,non
58,cadre,marié,secondaire,non,2739,oui,non,mobile,30,juil,86,6,-1,0,inconnu,non
54,administratif,marié,primaire,non,0,non,non,mobile,30,juil,255,2,-1,0,inconnu,non
39,services,marié,secondaire,non,861,oui,non,mobile,30,juil,218,4,-1,0,inconnu,non
56,chômeur,marié,secondaire,non,1340,non,oui,téléphone fixe,30,juil,197,6,-1,0,inconnu,non
56,cadre,marié,supérieur,non,247,non,non,mobile,30,juil,44,2,-1,0,inconnu,non
60,retraité,marié,secondaire,non,5632,oui,non,mobile,30,juil,380,7,-1,0,inconnu,non
44,chômeur,célibataire,primaire,oui,-4,non,oui,mobile,30,juil,788,2,-1,0,inconnu,oui
36,chômeur,divorcé,secondaire,non,2178,oui,non,mobile,30,juil,74,2,-1,0,inconnu,non
54,technicien,marié,secondaire,non,273,oui,non,mobile,30,juil,55,3,-1,0,inconnu,non
39,ouvrier,marié,secondaire,non,0,oui,non,mobile,30,juil,61,3,-1,0,inconnu,non
49,entrepreneur,divorcé,inconnu,oui,-701,oui,non,mobile,30,juil,988,2,-1,0,inconnu,oui
54,administratif,divorcé,secondaire,non,1383,oui,oui,mobile,30,juil,622,4,-1,0,inconnu,non
47,cadre,divorcé,supérieur,non,8226,oui,non,mobile,30,juil,137,2,-1,0,inconnu,non
55,chômeur,marié,secondaire,non,4372,oui,non,mobile,30,juil,122,2,-1,0,inconnu,non
45,administratif,divorcé,inconnu,non,998,oui,non,téléphone fixe,30,juil,38,2,-1,0,inconnu,non
42,ouvrier,célibataire,primaire,non,92,non,non,mobile,30,juil,86,2,-1,0,inconnu,non
44,femme de ménage,divorcé,primaire,non,629,non,non,mobile,30,juil,432,4,-1,0,inconnu,non
46,administratif,divorcé,secondaire,non,1203,non,non,mobile,30,juil,227,8,-1,0,inconnu,non
39,administratif,marié,secondaire,non,-139,non,non,mobile,30,juil,120,2,-1,0,inconnu,non
40,cadre,divorcé,supérieur,non,69,oui,non,mobile,30,juil,149,2,-1,0,inconnu,non
55,cadre,marié,supérieur,non,-375,non,non,mobile,30,juil,814,2,-1,0,inconnu,oui
50,ouvrier,marié,secondaire,non,0,non,non,mobile,30,juil,144,9,-1,0,inconnu,non
31,technicien,marié,secondaire,non,0,oui,non,mobile,30,juil,126,3,-1,0,inconnu,non
45,cadre,marié,primaire,non,321,oui,non,mobile,30,juil,918,4,-1,0,inconnu,non
57,ouvrier,marié,primaire,oui,195,non,oui,téléphone fixe,30,juil,185,4,-1,0,inconnu,non
52,chômeur,marié,primaire,non,959,non,non,téléphone fixe,30,juil,694,2,-1,0,inconnu,oui
44,cadre,divorcé,supérieur,non,6486,non,non,mobile,30,juil,272,4,-1,0,inconnu,non
56,indépendant,marié,secondaire,non,784,non,oui,mobile,30,juil,149,2,-1,0,inconnu,non
37,services,marié,secondaire,non,4151,oui,oui,mobile,30,juil,543,4,-1,0,inconnu,oui
44,services,marié,secondaire,non,1335,oui,non,mobile,30,juil,94,5,-1,0,inconnu,non
59,cadre,marié,primaire,non,3831,non,non,téléphone fixe,30,juil,87,4,-1,0,inconnu,non
60,retraité,divorcé,secondaire,non,1091,non,non,mobile,30,juil,441,5,-1,0,inconnu,oui
47,technicien,marié,supérieur,non,0,oui,oui,mobile,30,juil,89,2,-1,0,inconnu,non
53,indépendant,marié,primaire,non,4576,non,non,téléphone fixe,30,juil,82,2,-1,0,inconnu,non
29,femme de ménage,marié,secondaire,non,1082,non,oui,mobile,30,juil,77,4,-1,0,inconnu,non
52,ouvrier,célibataire,secondaire,non,359,oui,non,mobile,30,juil,444,2,-1,0,inconnu,non
53,technicien,marié,secondaire,non,1389,non,non,téléphone fixe,30,juil,34,4,-1,0,inconnu,non
59,retraité,marié,secondaire,non,0,oui,non,mobile,30,juil,73,4,-1,0,inconnu,non
42,ouvrier,marié,inconnu,non,-406,oui,non,mobile,30,juil,152,5,-1,0,inconnu,non
56,retraité,divorcé,secondaire,non,1005,non,oui,mobile,30,juil,69,4,-1,0,inconnu,non
37,ouvrier,célibataire,primaire,non,554,oui,non,mobile,30,juil,74,3,-1,0,inconnu,non
44,chômeur,marié,primaire,non,51,non,non,mobile,30,juil,289,4,-1,0,inconnu,non
38,entrepreneur,marié,primaire,non,0,oui,non,mobile,30,juil,172,4,-1,0,inconnu,non
44,ouvrier,marié,primaire,non,276,oui,non,mobile,30,juil,535,2,-1,0,inconnu,non
31,cadre,marié,supérieur,non,18,oui,non,mobile,30,juil,72,19,-1,0,inconnu,non
41,cadre,célibataire,inconnu,non,335,non,non,mobile,30,juil,44,4,-1,0,inconnu,non
46,technicien,divorcé,secondaire,non,2862,oui,oui,mobile,30,juil,132,3,-1,0,inconnu,non
41,services,marié,inconnu,oui,-1,non,oui,mobile,30,juil,1171,4,-1,0,inconnu,oui
38,technicien,marié,secondaire,oui,238,non,non,mobile,30,juil,376,8,-1,0,inconnu,non
44,administratif,marié,secondaire,non,1305,non,non,mobile,30,juil,72,4,-1,0,inconnu,non
59,retraité,marié,secondaire,non,3414,non,non,téléphone fixe,30,juil,117,6,-1,0,inconnu,non
57,femme de ménage,divorcé,primaire,non,3819,non,non,téléphone fixe,30,juil,1001,2,-1,0,inconnu,non
36,cadre,marié,supérieur,non,96,non,non,mobile,30,juil,729,4,-1,0,inconnu,oui
58,chômeur,célibataire,secondaire,non,1013,oui,non,mobile,30,juil,341,5,-1,0,inconnu,non
35,administratif,divorcé,secondaire,non,0,non,non,mobile,30,juil,186,6,-1,0,inconnu,non
41,ouvrier,divorcé,primaire,non,0,non,non,mobile,30,juil,509,2,-1,0,inconnu,oui
52,indépendant,marié,secondaire,non,1498,oui,non,mobile,30,juil,1078,11,-1,0,inconnu,non
53,services,marié,secondaire,non,1194,non,non,téléphone fixe,30,juil,166,4,-1,0,inconnu,non
51,technicien,marié,secondaire,oui,61,non,oui,téléphone fixe,30,juil,27,20,-1,0,inconnu,non
38,chômeur,célibataire,secondaire,non,223,oui,non,mobile,30,juil,698,4,-1,0,inconnu,non
35,cadre,marié,supérieur,non,648,non,non,mobile,30,juil,674,2,-1,0,inconnu,non
55,cadre,célibataire,secondaire,non,1507,oui,non,mobile,30,juil,114,3,-1,0,inconnu,non
50,entrepreneur,marié,secondaire,non,1011,oui,non,téléphone fixe,30,juil,340,2,-1,0,inconnu,non
40,technicien,marié,secondaire,non,286,non,non,mobile,30,juil,106,4,-1,0,inconnu,non
